recommendationid,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_at_review,author_last_played,language,review,timestamp_created,timestamp_updated,voted_up,comment_count,steam_purchase,hidden_in_steam_china,review_id
149341248,76561197998372598,0,10,1715,1715,1698881688,english,"Nice story, interesting quests and characters and a nice character progression. 
The atmosphere is very good and there is always something to discover. 

If you like games like GTA, combined with more roleplay. Go for it.",1698881919,1698881919,True,0,True,True,149341248
149341173,76561198050632392,70,10,11601,11239,1698944890,english,"Greatest, most immersive game of it's genre.",1698881825,1698881825,True,0,True,True,149341173
149341060,76561198293498566,0,1,4534,4371,1698892092,english,10/10,1698881635,1698881635,True,0,True,True,149341060
149341031,76561199069690706,0,1,998,997,1698881681,english,Fun and running smoother than ever!,1698881602,1698881602,True,0,True,True,149341031
149339111,76561198445463446,0,4,8992,8788,1698947697,english,fun,1698878778,1698878778,True,0,True,True,149339111
149339054,76561197995133782,0,10,5545,5411,1698904563,english,"Sets a new bar for this kinda thing, I thought it was good when it came out, it's even better now.",1698878687,1698878687,True,0,True,True,149339054
149338881,76561198242151638,260,17,16620,16620,1698872339,english,"simply, one of the best games i've ever played in my life.

10/10",1698878490,1698878490,True,0,True,True,149338881
149338857,76561198071352126,68,4,7737,7737,1698179276,english,masterpiece,1698878461,1698878481,True,0,True,True,149338857
149338116,76561198159980659,0,6,7275,7148,1698906905,english,Love Love Love,1698877451,1698877451,True,0,True,True,149338116
149337349,76561199175076010,27,8,525,206,1698937647,english,good game got for my birthday,1698876461,1698876461,True,0,True,True,149337349
149337254,76561199013160728,0,5,1833,1833,1698775500,english,Peak,1698876336,1698876336,True,0,True,True,149337254
149336458,76561197976206046,0,7,1476,1119,1698940748,english,Cyberpunk 2077 is actually damn amazing,1698875317,1698875317,True,0,True,True,149336458
149336128,76561198405845354,0,11,35137,34956,1698885871,english,"i only like it a little
",1698874869,1698874869,True,0,True,True,149336128
149335689,76561197961267416,832,47,15860,15665,1698886292,english,pretty good,1698874343,1698874343,True,0,True,True,149335689
149335638,76561198821275530,50,3,2847,2732,1698911202,english,"Cyberpunk 2077 is truly an astonishing game, it is very cpu heavy not as much on the gpu but still uses a lot of power on the gpu market. id say if your cpu isnt that strong don't get it, but its an amazing game its an impressive game that's been optimised for so many things. Normally 30 fps on many games look ass but cyberpunk did an amazing job to make 30 fps look silky smooth. The bugs have been almost all demolished and its rare to encounter a game breaking bug, and i can assure you there is no bug that will soft lock you like spider man 2. its a hard game to get into too, not everyone will actually enjoy they game but when you do get into it its hard to part ways with the game. do please try the game out.",1698874267,1698874267,True,0,True,True,149335638
149334745,76561199251281230,0,1,10018,9692,1698947882,english,Bomb-diggity,1698873201,1698873201,True,0,True,True,149334745
149334643,76561198320763815,111,20,20104,19759,1698940414,english,"10/10 game

I hate that a terrorist speaks so much truth that i actually agree with",1698873072,1698873072,True,0,True,True,149334643
149334587,76561198058403265,116,17,5281,5281,1698872812,english,"The game was already in good shape before patch 2.0. But now, it is simply great. The DLC not only fixes everything that was wrong with the combat but also adds flavor and different paths to the story and characters. Plus, Idris Elba is fucking awesome. The full replay is worthwhile and i totally recommend it.",1698873000,1698873000,True,0,True,True,149334587
149334114,76561198866355700,0,5,1946,1852,1698941957,english,69,1698872445,1698872445,True,0,True,True,149334114
149333870,76561198038284321,0,16,5003,4806,1698890258,english,It got better lads,1698872141,1698872141,True,0,True,True,149333870
149333174,76561198072918567,1167,10,6445,6445,1683756268,english,"In a word - amazing. I played pre-v2.0 so count my review as for that iteration though I'm sure 2.0 has brough many improvements too.

This is truly one of my favourite games of all time. The city is immersive and you can choose to live V's life however you like. I chose to be a stealthy head-shotting merc but I've also seen videos of people becoming katana welding ninjas.

What really makes this game is the characters. They have personality and are so believable that you feel like you'll either get to like or dislike them as you would with genuine people, forming relationships that mean something more than just being a sidekick in a game. The voice acting is really on point too with plenty of emotion.

I'd recommend this game whole-heartedly to anyone. #teampanam",1698871360,1698871360,True,0,True,True,149333174
149332537,76561198851892177,0,4,12494,12356,1698948419,english,"For Rebecca and David. Fly High Chooms
",1698870585,1698870585,True,0,True,True,149332537
149332188,76561198134915225,58,8,7307,7214,1698876269,english,"will change your perception and make you forget reality.
charcters and missions are very immersive. 
makes you want to travel by car rather than quick warping.
makes me call panam palmer in hopes of new dialog.
makes me do all endings, all missions and everything else in between just to squeeze out every last bit of content.
visually amazing.
makes you expand your vocabulary.
10/10 would reccomend",1698870169,1698870169,True,0,True,True,149332188
149331859,76561199163495344,24,1,6766,6627,1698947265,english,"Awesome game, was well worth the wait for all of the patches to fix the game, Cyberpunk 2.0 brings in skill trees which give the player more options for building your build",1698869790,1698869790,True,0,True,True,149331859
149331325,76561198203940884,0,40,2027,1893,1698891827,english,el Goty de 2020,1698869113,1698869113,True,0,True,True,149331325
149330692,76561198262553141,0,4,8654,8271,1698939290,english,                                                                8.9/10,1698868357,1698868357,True,0,True,True,149330692
149330679,76561198032566465,0,1,61856,60948,1698948434,english,The open world play through offers an altered ending depending on your choices.  Fallout 4 has a similar style but Cyberpunk 2077 takes Open World games to a new level.  You can be a straight an narrow boy/girl scout or a chaotic adventurer throwing chaos to your world.,1698868338,1698868338,True,0,True,True,149330679
149330242,76561198017520672,661,11,29339,29174,1698928889,english,"Really exceptional work, yes games should be finished at launch but at least these guys have had the decency to own up to their faults and deliver on what was promised, bravo 👏",1698867839,1698867839,True,1,True,True,149330242
149328485,76561198152871137,0,3,8755,8266,1698898075,english,"the launch was one the worst ever, also wait for reviews. but the game is ripe and polished and absolutely worth it. immersive, great gameplay, great story, amazing graphics.",1698865886,1698865886,True,0,True,True,149328485
149328205,76561199014427659,0,9,12612,12406,1698894686,english,"Despite the inherent marxist themes, the game is really fun and plays so well in 2.02 that I can ignore it's commie bullshit and have a great time as a cyber ninja.",1698865591,1698865591,True,0,True,True,149328205
149328191,76561199004342260,0,3,2084,1970,1698879682,english,Started playing after v2.0 update with Phantom Liberty DLC.  With no 'day 1 bias' I think its a great game in its current form.,1698865579,1698865579,True,0,True,True,149328191
